时间,swap已用MB,压缩内存MB,空闲%,内存占用前三
2026-08-23 10:54,227.38,6753,70,Google 1880MB / Claude 1358MB / Application 1051MB
2026-08-23 11:04,227.38,6768,70,Google 1880MB / Claude 1370MB / Application 1051MB
2026-08-23 11:14,227.38,6757,70,Google 1881MB / Claude 1356MB / Application 1052MB
2026-08-23 11:24,227.38,6759,70,Google 1893MB / Claude 1364MB / Application 1110MB
2026-08-23 11:34,227.38,6782,70,Google 1894MB / Claude 1379MB / Application 1110MB
2026-08-23 11:45,227.38,6732,70,Google 1896MB / Claude 1340MB / Application 1113MB
2026-08-23 11:55,227.38,6714,69,Google 1895MB / Claude 1364MB / Application 1114MB
2026-08-23 12:05,227.38,6711,69,Google 1897MB / Claude 1378MB / Application 1114MB
2026-08-23 12:15,227.38,6705,70,Google 1897MB / Claude 1363MB / Application 1114MB
2026-08-23 12:25,227.38,6702,70,Google 1902MB / Claude 1351MB / Application 1114MB
2026-08-23 12:35,227.38,6701,70,Google 1903MB / Claude 1352MB / Application 1114MB
2026-08-23 12:45,227.38,6701,70,Google 1883MB / Claude 1352MB / Application 1114MB
2026-08-23 12:55,227.38,6697,70,Google 1896MB / Claude 1343MB / Application 1114MB
2026-08-23 13:05,227.38,6690,70,Google 1897MB / Claude 1363MB / Application 1114MB
2026-08-23 13:15,227.38,6712,70,Google 1898MB / Claude 1367MB / Application 1114MB
2026-08-23 13:25,227.38,6721,70,Google 1899MB / Claude 1354MB / Application 1092MB
2026-08-23 13:35,227.38,6713,70,Google 1900MB / Claude 1348MB / Application 1093MB
2026-08-23 13:45,227.38,6708,70,Google 1901MB / Claude 1367MB / Application 1093MB
2026-08-23 13:55,227.38,6718,69,Google 1902MB / Claude 1340MB / Application 1093MB
2026-08-23 14:05,227.38,6712,69,Google 1903MB / Claude 1337MB / Application 1093MB
2026-08-23 14:15,227.38,6712,69,Google 1901MB / Claude 1335MB / Application 1093MB
2026-08-23 14:25,227.38,6719,70,Google 1908MB / Claude 1333MB / Application 1091MB
2026-08-23 14:35,227.38,6712,69,Google 1909MB / Claude 1343MB / Application 1066MB
2026-08-23 14:45,227.38,6740,69,Google 1909MB / Claude 1346MB / Application 1077MB
2026-08-23 14:55,227.38,6731,69,Google 1910MB / Claude 1357MB / Application 1069MB
2026-08-23 15:05,227.38,6729,69,Google 1911MB / Claude 1341MB / Application 1022MB
2026-08-23 15:15,227.38,6707,70,Google 1913MB / Claude 1342MB / Application 1022MB
2026-08-23 15:25,227.38,6745,70,Google 1913MB / Claude 1355MB / Application 1009MB
2026-08-23 15:35,227.38,6725,70,Google 1913MB / Claude 1333MB / Application 1014MB
2026-08-23 15:45,227.38,6728,70,Google 1909MB / Claude 1342MB / Application 1014MB
2026-08-23 15:55,227.38,6719,70,Google 1910MB / Claude 1343MB / Application 1057MB
2026-08-23 16:05,227.38,6856,70,Google 1912MB / Claude 1355MB / Application 1048MB
2026-08-23 16:15,227.38,6832,70,Google 1918MB / Claude 1351MB / Application 1052MB
2026-08-23 16:25,227.38,6831,70,Google 1918MB / Claude 1353MB / Application 1065MB
2026-08-23 16:35,227.38,6821,70,Google 1920MB / Claude 1358MB / Application 1065MB
2026-08-23 16:45,227.38,6819,70,Google 1920MB / Claude 1358MB / Application 1065MB
2026-08-23 16:55,227.38,6814,70,Google 1921MB / Claude 1359MB / Application 1011MB
2026-08-23 17:05,227.38,6813,69,Google 1922MB / Claude 1359MB / Application 1011MB
2026-08-23 17:15,227.38,6793,69,Google 1923MB / Claude 1360MB / Application 1011MB
2026-08-23 17:25,227.38,6795,69,Google 1920MB / Claude 1345MB / Application 1011MB
2026-08-23 17:35,227.38,6788,69,Google 1922MB / Claude 1346MB / Application 1011MB
2026-08-23 17:45,227.38,6788,69,Google 1924MB / Claude 1347MB / Application 1011MB
2026-08-23 17:55,227.38,6799,69,Google 1927MB / Claude 1347MB / Application 1011MB
2026-08-23 18:05,227.38,6799,70,Google 1926MB / Claude 1347MB / Application 1011MB
2026-08-23 18:15,227.38,6805,70,Google 1928MB / Claude 1348MB / Application 1011MB
2026-08-23 18:25,227.38,6802,70,Google 1929MB / Claude 1346MB / Application 1011MB
2026-08-23 18:35,227.38,6816,70,Google 1928MB / Claude 1346MB / Application 1011MB
2026-08-23 18:45,227.38,6815,70,Google 1929MB / Claude 1345MB / Application 1011MB
2026-08-23 18:55,227.38,6806,70,Google 1923MB / Claude 1345MB / Application 1011MB
2026-08-23 19:05,227.38,6800,70,Google 1924MB / Claude 1345MB / Application 1011MB
2026-08-23 19:15,227.38,6804,70,Google 1925MB / Claude 1345MB / Application 1011MB
2026-08-23 19:25,227.38,6822,70,Google 1926MB / Claude 1347MB / Application 1011MB
2026-08-23 19:35,227.38,6812,70,Google 1927MB / Claude 1347MB / Application 1011MB
2026-08-23 19:45,227.38,6807,70,Google 1929MB / Claude 1348MB / Application 1011MB
2026-08-23 19:55,227.38,6796,70,Google 1930MB / Claude 1343MB / Application 1011MB
2026-08-23 20:05,227.38,6803,70,Google 1932MB / Claude 1342MB / Application 1011MB
2026-08-23 20:15,227.38,6805,70,Google 1924MB / Claude 1343MB / Application 1011MB
2026-08-23 20:25,227.38,6801,70,Google 1925MB / Claude 1343MB / Application 1011MB
2026-08-23 20:35,227.38,6792,70,Google 1927MB / Claude 1344MB / Application 1011MB
2026-08-23 20:45,227.38,6836,70,Google 1927MB / Claude 1343MB / Application 1011MB
2026-08-23 20:55,227.38,6867,70,Google 1904MB / Claude 1338MB / Application 1011MB
2026-08-23 21:05,227.38,6871,70,Google 1903MB / Claude 1336MB / Application 1011MB
2026-08-23 21:15,227.38,6861,70,Google 1905MB / Claude 1335MB / Application 1011MB
2026-08-23 21:25,227.38,6882,70,Google 1905MB / Claude 1335MB / Application 1011MB
2026-08-23 21:35,227.38,6881,70,Google 1906MB / Claude 1335MB / Application 1011MB
2026-08-23 21:45,227.38,6881,70,Google 1908MB / Claude 1337MB / Application 1011MB
2026-08-23 21:55,227.38,6880,70,Google 1901MB / Claude 1347MB / Application 1011MB
2026-08-23 22:05,227.38,6886,70,Google 1902MB / Claude 1347MB / Application 1011MB
2026-08-23 22:15,227.38,6885,70,Google 1903MB / Claude 1344MB / Application 1011MB
2026-08-23 22:25,227.38,6884,70,Google 1905MB / Claude 1337MB / Application 1011MB
2026-08-23 22:35,227.38,6883,70,Google 1906MB / Claude 1337MB / Application 1011MB
2026-08-23 22:45,227.38,7002,69,Google 1903MB / Claude 1317MB / Application 1011MB
2026-08-23 22:55,227.38,6999,69,Google 1903MB / Claude 1318MB / Application 1011MB
2026-08-23 23:05,227.38,6999,69,Google 1904MB / Claude 1318MB / Application 1011MB
2026-08-23 23:15,227.38,6985,69,Google 1904MB / Claude 1319MB / Application 1011MB
2026-08-23 23:25,227.38,6984,69,Google 1906MB / Claude 1333MB / Application 1011MB
2026-08-23 23:35,227.38,6982,69,Google 1908MB / Claude 1333MB / Application 1011MB
2026-08-23 23:45,227.38,6982,69,Google 1909MB / Claude 1333MB / Application 1011MB
2026-08-23 23:55,227.38,6978,70,Google 1909MB / Claude 1333MB / Application 1011MB
2026-08-24 00:05,227.38,7013,70,Google 1909MB / Claude 1326MB / Application 1011MB
2026-08-24 00:15,227.38,7074,70,Google 1909MB / Claude 1321MB / Application 1011MB
2026-08-24 00:25,227.38,7055,70,Google 1911MB / Claude 1282MB / Application 1011MB
2026-08-24 00:35,227.38,7046,70,Google 1911MB / Claude 1278MB / Application 1011MB
2026-08-24 00:45,227.38,7045,70,Google 1913MB / Claude 1280MB / Application 1011MB
2026-08-24 00:55,227.38,7043,70,Google 1906MB / Claude 1278MB / Application 1011MB
2026-08-24 01:05,227.38,7035,70,Google 1907MB / Claude 1280MB / Application 1011MB
2026-08-24 01:15,227.38,7035,70,Google 1908MB / Claude 1273MB / Application 1011MB
2026-08-24 01:25,227.38,7071,70,Google 1906MB / Claude 1292MB / Application 1013MB
2026-08-24 01:35,227.38,7059,69,Google 1908MB / Claude 1315MB / Application 1015MB
2026-08-24 01:45,227.38,7057,69,Google 1910MB / Claude 1308MB / Application 1015MB
2026-08-24 01:55,227.38,7116,69,Google 1898MB / Claude 1275MB / Application 1113MB
2026-08-24 02:05,227.38,6687,67,Google 1871MB / Claude 1310MB / Application 968MB
2026-08-24 02:15,227.38,7937,63,Google 1760MB / Claude 1119MB / Application 667MB
2026-08-24 02:25,227.38,8040,61,Google 1624MB / Claude 1284MB / Client-Mac-Shipping 929MB
2026-08-24 02:35,227.38,8264,59,Google 1498MB / Claude 1231MB / Client-Mac-Shipping 791MB
2026-08-24 02:45,227.38,7581,66,Google 1499MB / Claude 1350MB / Application 585MB
2026-08-24 02:55,227.38,7381,65,Google 1517MB / Claude 1307MB / Application 625MB
2026-08-24 03:05,227.38,7195,66,Google 1613MB / Claude 1350MB / Application 659MB
2026-08-24 03:15,227.38,6983,67,Google 2024MB / Claude 1513MB / Application 666MB
2026-08-24 03:25,227.38,6852,67,Google 2466MB / Claude 1438MB / Application 681MB
2026-08-24 03:35,227.38,6609,68,Google 2469MB / Claude 1464MB / Application 684MB
2026-08-24 03:45,227.38,6528,68,Google 2474MB / Claude 1476MB / Application 758MB
2026-08-24 03:55,227.38,6509,68,Google 2479MB / Claude 1426MB / Application 785MB
2026-08-24 04:05,227.38,6468,68,Google 2481MB / Claude 1451MB / Application 793MB
2026-08-24 04:15,227.38,6459,68,Google 2482MB / Claude 1470MB / Application 764MB
2026-08-24 04:25,227.38,6493,68,Google 2482MB / Claude 1430MB / Application 768MB
2026-08-24 04:35,227.38,6541,69,Google 2483MB / Claude 1429MB / Application 769MB
2026-08-24 04:45,227.38,6494,69,Google 2486MB / Claude 1446MB / Application 771MB
2026-08-24 04:55,227.38,6542,69,Google 2486MB / Claude 1420MB / Application 770MB
2026-08-24 05:05,227.38,6525,69,Google 2489MB / Claude 1490MB / Application 770MB
2026-08-24 05:15,227.38,6511,69,Google 2490MB / Claude 1412MB / Application 770MB
2026-08-24 05:25,227.38,6487,69,Google 2490MB / Claude 1416MB / Application 770MB
2026-08-24 05:35,227.38,6497,69,Google 2492MB / Claude 1408MB / Application 771MB
2026-08-24 05:45,227.38,6493,69,Google 2494MB / Claude 1408MB / Application 771MB
2026-08-24 05:55,227.38,6540,69,Google 2494MB / Claude 1410MB / Application 770MB
2026-08-24 06:05,227.38,6608,68,Google 2491MB / Claude 1404MB / Application 767MB
2026-08-24 06:15,227.38,6595,69,Google 2491MB / Claude 1405MB / Application 767MB
2026-08-24 06:25,227.38,6692,68,Google 2493MB / Claude 1453MB / Application 757MB
2026-08-24 06:35,227.38,6660,68,Google 2496MB / Claude 1453MB / Application 754MB
2026-08-24 06:45,227.38,6655,68,Google 2497MB / Claude 1447MB / Application 754MB
2026-08-24 06:55,227.38,6650,68,Google 2491MB / Claude 1447MB / Application 747MB
2026-08-24 07:05,227.38,7221,67,Google 2291MB / Claude 1395MB / Application 699MB
2026-08-24 07:15,227.38,7241,67,Google 2079MB / Claude 1322MB / Application 585MB
2026-08-24 07:25,227.38,7207,68,Google 2055MB / Claude 1327MB / Application 586MB
2026-08-24 07:35,227.38,7193,68,Google 2057MB / Claude 1330MB / Application 586MB
2026-08-24 07:45,227.38,7182,68,Google 2063MB / Claude 1332MB / Application 586MB
2026-08-24 07:55,227.38,7174,68,Google 2065MB / Claude 1328MB / Application 587MB
2026-08-24 08:05,227.38,7165,68,Google 2066MB / Claude 1328MB / Application 587MB
2026-08-24 08:15,227.38,7114,68,Google 2068MB / Claude 1354MB / Application 622MB
2026-08-24 08:25,227.38,7077,67,Google 2069MB / Claude 1346MB / Application 702MB
2026-08-24 08:35,227.38,7069,68,Google 2070MB / Claude 1364MB / Application 718MB
2026-08-24 08:45,227.38,7066,68,Google 2074MB / Claude 1356MB / Application 718MB
2026-08-24 08:55,227.38,7010,68,Google 2076MB / Claude 1360MB / Application 724MB
2026-08-24 09:05,227.38,6977,68,Google 2078MB / Claude 1380MB / Application 728MB
2026-08-24 09:15,227.38,7007,67,Google 2126MB / Claude 1369MB / Application 736MB
2026-08-24 09:25,227.38,6996,68,Google 2125MB / Claude 1363MB / Application 736MB
2026-08-24 09:35,227.38,6961,68,Google 2133MB / Claude 1359MB / Application 736MB
2026-08-24 09:45,227.38,6959,67,Google 2133MB / Claude 1357MB / Application 738MB
2026-08-24 09:55,227.38,7221,67,Google 2115MB / Claude 1571MB / Application 735MB
2026-08-24 10:05,227.38,7148,68,Google 2118MB / Claude 1616MB / Application 737MB
2026-08-24 10:15,227.38,7127,68,Google 2121MB / Claude 1587MB / Application 742MB
2026-08-24 10:25,227.38,7119,68,Google 2117MB / Claude 1607MB / Application 842MB
2026-08-24 10:35,227.38,7097,68,Google 2118MB / Claude 1667MB / Application 846MB
2026-08-24 10:45,227.38,7082,68,Google 2118MB / Claude 1627MB / Application 855MB
2026-08-24 10:55,227.38,7102,68,Google 2119MB / Claude 1624MB / Application 927MB
2026-08-24 11:05,227.38,6872,67,Google 2062MB / Claude 1412MB / Application 817MB
2026-08-24 11:15,227.38,7272,67,Google 1877MB / Claude 1404MB / Application 880MB
2026-08-24 11:25,227.38,7501,63,Google 1871MB / Claude 1337MB / Application 779MB
2026-08-24 11:35,227.38,7275,67,Google 1970MB / Claude 1350MB / Application 883MB
2026-08-24 11:45,227.38,7221,67,Google 1985MB / Claude 1367MB / Application 891MB
2026-08-24 11:55,227.38,7191,67,Google 1990MB / Claude 1346MB / Application 904MB
2026-08-24 12:05,227.38,7148,67,Google 1993MB / Claude 1395MB / Application 974MB
2026-08-24 12:15,227.38,7126,67,Google 1997MB / Claude 1416MB / Application 996MB
2026-08-24 12:25,227.38,7118,67,Google 1999MB / Claude 1414MB / Application 1020MB
2026-08-24 12:35,227.38,7105,67,Google 2003MB / Claude 1441MB / Application 942MB
2026-08-24 12:45,227.38,7087,67,Google 2006MB / Claude 1379MB / Application 943MB
2026-08-24 12:55,227.38,7067,67,Google 2004MB / Claude 1437MB / Application 953MB
2026-08-24 13:05,227.38,7058,67,Google 2008MB / Claude 1415MB / Application 953MB
2026-08-24 13:15,227.38,7117,68,Google 2008MB / Claude 1419MB / Application 940MB
2026-08-24 13:25,227.38,7199,68,Google 1965MB / Claude 1383MB / Application 942MB
2026-08-24 13:35,227.38,7180,68,Google 1965MB / Claude 1383MB / Application 944MB
2026-08-24 13:45,227.38,7151,68,Google 1967MB / Claude 1358MB / Application 945MB
2026-08-24 13:55,227.38,7137,68,Google 1969MB / Claude 1424MB / Application 948MB
2026-08-24 14:05,227.38,7179,68,Google 1979MB / Claude 1343MB / Application 826MB
2026-08-24 14:15,227.38,6990,68,Google 1974MB / Claude 1426MB / Application 1143MB
2026-08-24 14:25,227.38,7000,68,Google 1969MB / Claude 1445MB / Application 1145MB
2026-08-24 14:35,227.38,7010,68,Google 1977MB / Claude 1430MB / Application 1148MB
2026-08-24 14:45,227.38,7050,68,Google 1972MB / Claude 1416MB / Application 1148MB
2026-08-24 14:55,227.38,7107,68,Google 1971MB / Claude 1455MB / Application 1149MB
2026-08-24 15:05,227.38,7322,67,Google 1970MB / Claude 1465MB / Application 1047MB
2026-08-24 15:15,227.38,7307,67,Google 1973MB / Claude 1396MB / Application 1048MB
2026-08-24 15:25,227.38,7286,67,Google 1975MB / Claude 1398MB / Application 1048MB
2026-08-24 15:35,227.38,7280,67,Google 1976MB / Claude 1398MB / Application 1048MB
2026-08-24 15:45,227.38,7282,67,Google 1981MB / Claude 1399MB / Application 1048MB
2026-08-24 15:55,227.38,7264,67,Google 1984MB / Claude 1399MB / Application 1048MB
2026-08-24 16:05,227.38,7246,67,Google 1984MB / Claude 1399MB / Application 1047MB
2026-08-24 16:15,227.38,7239,68,Google 1988MB / Claude 1400MB / Application 1047MB
2026-08-24 16:25,227.38,7246,68,Google 1989MB / Claude 1451MB / Application 1047MB
2026-08-24 16:35,227.38,7225,68,Google 1993MB / Claude 1414MB / Application 1047MB
2026-08-24 16:45,227.38,7220,68,Google 1996MB / Claude 1468MB / Application 1047MB
2026-08-24 16:55,227.38,7217,68,Google 1997MB / Claude 1398MB / Application 1049MB
2026-08-24 17:05,227.38,7238,68,Google 1998MB / Claude 1464MB / Application 1069MB
2026-08-24 17:15,227.38,7247,68,Google 2001MB / Claude 1410MB / Application 1052MB
2026-08-24 17:25,227.38,7246,68,Google 2004MB / Claude 1417MB / Application 1061MB
2026-08-24 17:35,227.38,7248,68,Google 2005MB / Claude 1415MB / Application 936MB
2026-08-24 17:45,227.38,7236,68,Google 2009MB / Claude 1630MB / Application 928MB
2026-08-24 17:55,227.38,7316,67,Google 1998MB / Claude 1721MB / Application 918MB
2026-08-24 18:05,227.38,7301,67,Google 1999MB / Claude 1794MB / Application 913MB
2026-08-24 18:15,227.38,7294,67,Google 2001MB / Claude 1739MB / Application 933MB
2026-08-24 18:25,227.38,7326,67,Google 1998MB / Claude 1736MB / Application 862MB
2026-08-24 18:35,227.38,7325,67,Google 1999MB / Claude 1751MB / Application 862MB
2026-08-24 18:45,227.38,7324,67,Google 2002MB / Claude 1750MB / Application 862MB
2026-08-24 18:55,227.38,7308,67,Google 2000MB / Claude 1730MB / Application 827MB
2026-08-24 19:05,227.38,7301,68,Google 2001MB / Claude 1703MB / Application 792MB
2026-08-24 19:15,227.38,7393,68,Google 2002MB / Claude 1777MB / Application 811MB
2026-08-24 19:25,227.38,7425,68,Google 1998MB / Claude 1772MB / Application 875MB
2026-08-24 19:35,227.38,7472,68,Google 1999MB / Claude 1735MB / Application 874MB
2026-08-24 19:45,227.38,7484,68,Google 2002MB / Claude 1698MB / Application 874MB
2026-08-24 19:55,227.38,7589,68,Google 2003MB / Claude 1652MB / Application 876MB
2026-08-24 20:05,227.38,7569,68,Google 2004MB / Claude 1632MB / Application 879MB
2026-08-24 20:15,227.38,7684,67,Google 2006MB / Claude 1680MB / Application 923MB
2026-08-24 20:25,227.38,7679,67,Google 2007MB / Claude 1664MB / Application 926MB
2026-08-24 20:35,227.38,7640,67,Google 2013MB / Claude 1680MB / Application 908MB
2026-08-24 20:45,227.38,7639,67,Google 2014MB / Claude 1683MB / Application 908MB
2026-08-24 20:55,227.38,7641,67,Google 2013MB / Claude 1682MB / Application 891MB
2026-08-24 21:05,227.38,7674,67,Google 2014MB / Claude 1624MB / Application 965MB
2026-08-24 21:15,227.38,7664,67,Google 2015MB / Claude 1618MB / Application 966MB
2026-08-24 21:25,227.38,7662,67,Google 2016MB / Claude 1606MB / Application 956MB
2026-08-24 21:35,227.38,7661,67,Google 2017MB / Claude 1722MB / Application 946MB
2026-08-24 21:45,227.38,7659,67,Google 2020MB / Claude 1683MB / Application 950MB
2026-08-24 21:55,227.38,7658,67,Google 2015MB / Claude 1621MB / Application 950MB
2026-08-24 22:05,227.38,7584,67,Google 2015MB / Claude 1658MB / Application 899MB
2026-08-24 22:15,227.38,7577,67,Google 2024MB / Claude 1630MB / Application 886MB
2026-08-24 22:25,227.38,7577,67,Google 2022MB / Claude 1614MB / Application 837MB
2026-08-24 22:35,227.38,7572,67,Google 2022MB / Claude 1585MB / Application 837MB
2026-08-24 22:45,227.38,7571,67,Google 2024MB / Claude 1587MB / Application 837MB
2026-08-24 22:55,227.38,7566,67,Google 2025MB / Claude 1586MB / Application 837MB
2026-08-24 23:05,227.38,7566,67,Google 2026MB / Claude 1588MB / Application 837MB
2026-08-24 23:15,227.38,7570,67,Google 2024MB / Claude 1650MB / Application 802MB
2026-08-24 23:25,227.38,7570,68,Google 2018MB / Claude 1652MB / Application 808MB
2026-08-24 23:35,227.38,7571,66,Google 2023MB / Claude 1633MB / Application 813MB
2026-08-24 23:45,227.38,7569,67,Google 2025MB / Claude 1644MB / Application 799MB
2026-08-24 23:55,227.38,7562,67,Google 2030MB / Claude 1724MB / Application 799MB
2026-08-25 00:05,227.38,7595,67,Google 2029MB / Claude 1666MB / Application 788MB
2026-08-25 00:15,227.38,9697,55,Google 1619MB / Claude 1234MB / Client-Mac-Shipping 753MB
2026-08-25 00:25,227.38,10042,48,Client-Mac-Shipping 1497MB / Claude 1118MB / Application 384MB
2026-08-25 00:35,227.38,10678,47,Claude 1146MB / Client-Mac-Shipping 1045MB / Application 326MB
2026-08-25 00:45,227.38,11060,38,Client-Mac-Shipping 2800MB / Claude 416MB / Application 200MB
2026-08-25 00:55,219.38,10842,40,Client-Mac-Shipping 2226MB / Claude 743MB / Application 240MB
2026-08-25 01:05,219.38,7476,54,Client-Mac-Shipping 2791MB / Claude 493MB / Cloudflare 207MB
2026-08-25 01:15,219.38,8922,53,Client-Mac-Shipping 2419MB / Claude 1052MB / Application 298MB
2026-08-25 01:25,219.38,4482,74,Claude 1390MB / Google 965MB / contactsd 325MB
2026-08-25 01:35,219.38,4211,74,Google 1532MB / Claude 1399MB / WeChatAppEx 326MB
2026-08-25 01:45,219.38,4016,75,Claude 1352MB / Google 1314MB / WeChatAppEx 334MB
2026-08-25 01:55,219.38,3946,73,Claude 1467MB / Google 1314MB / Application 545MB
2026-08-25 02:05,219.38,3928,73,Claude 1388MB / Google 1319MB / Application 547MB
2026-08-25 02:15,219.38,3877,74,Google 1983MB / Claude 1656MB / Application 864MB
2026-08-25 02:25,219.38,4261,71,Google 1773MB / Claude 1719MB / Application 822MB
2026-08-25 02:35,219.38,4232,74,Google 1787MB / Claude 1703MB / Application 845MB
2026-08-25 02:45,219.38,4196,75,Google 1772MB / Claude 1710MB / Application 1061MB
2026-08-25 02:55,219.38,4500,75,Google 2627MB / Claude 1634MB / Application 787MB
2026-08-25 03:05,219.38,4851,74,Google 2420MB / Claude 1618MB / Application 852MB
2026-08-25 03:15,219.38,4822,73,Google 2420MB / Claude 1601MB / Application 773MB
2026-08-25 03:25,219.38,4813,74,Google 2427MB / Claude 1579MB / Application 781MB
2026-08-25 03:35,219.38,4813,74,Google 2426MB / Claude 1595MB / Application 781MB
2026-08-25 03:45,219.38,4799,74,Google 2426MB / Claude 1595MB / Application 782MB
